性别,年龄,是否有驾照,所在地区,是否此前购买过车险,车龄,车辆是否发生过事故,年保费,购买渠道,距离上次沟通时间间隔,label
1,43,1,15,0,1,1,23152,152,117,0
1,72,1,28,0,1,0,31769,26,235,0
0,22,1,47,1,0,0,48016,152,182,0
1,25,1,8,1,0,0,40059,152,32,0
0,21,1,2,1,0,1,30230,160,216,0
1,21,1,47,1,0,0,28357,160,268,0
1,23,1,44,1,0,1,2630,160,57,0
0,78,1,28,1,1,0,38759,26,239,0
1,21,1,37,0,0,1,39861,152,246,0
1,22,1,10,0,0,1,38697,152,147,0
1,41,1,28,0,1,1,43539,26,67,0
1,45,1,28,0,1,1,48294,26,163,0
0,22,1,30,1,0,0,31131,152,67,0
0,20,1,35,0,0,1,2630,157,221,0
0,24,1,15,1,0,0,30132,152,269,0
1,21,1,32,0,0,1,2630,160,115,0
0,60,1,50,1,1,0,32002,26,63,0
1,34,1,33,1,1,0,33244,152,124,0
0,24,1,44,1,0,0,42303,152,242,0
0,50,1,41,1,1,0,35313,26,119,0
0,48,1,17,0,2,1,31952,124,279,0
0,65,1,28,1,1,0,26236,26,148,0
1,23,1,28,0,0,1,30865,152,22,0
1,24,1,27,1,0,0,34394,152,34,0
0,61,1,28,0,1,1,70744,55,120,0
0,68,1,37,1,1,0,37092,26,285,0
0,42,1,28,0,1,1,35622,122,187,0
1,65,1,50,1,1,0,28700,124,46,0
1,63,1,8,0,1,1,42056,26,158,0
1,31,1,36,0,0,1,36707,152,205,0
0,53,1,11,0,1,1,17489,26,279,0
0,52,1,17,1,1,0,35802,154,125,0
0,77,1,22,1,1,0,31992,26,50,0
0,49,1,28,0,1,1,42441,124,12,0
1,82,0,28,0,1,1,51727,122,167,0
0,46,1,33,1,1,0,24052,26,185,0
1,46,1,28,0,2,1,42349,13,249,0
1,30,1,30,1,0,0,27072,152,200,0
1,25,1,50,1,0,0,28007,152,278,0
0,73,1,37,0,1,1,27605,29,203,0
0,38,1,39,1,1,0,2630,124,76,0
0,33,1,47,1,0,0,37536,152,93,0
0,36,1,48,0,1,1,2630,124,43,0
1,44,1,28,0,1,1,50553,124,89,0
0,59,1,28,0,1,1,32024,26,69,0
0,21,1,8,1,0,0,39863,160,263,0
1,22,1,6,0,0,1,23552,152,172,0
0,23,1,50,1,0,0,41825,152,226,0
0,72,1,5,0,1,1,27978,26,187,0
1,22,1,35,1,0,0,2630,160,256,0
1,24,1,8,1,0,0,30060,152,244,0
1,43,1,28,0,1,1,50632,122,39,0
0,27,1,6,0,0,1,17635,152,111,0
1,58,1,8,1,1,0,53325,26,48,0
1,23,1,28,1,0,0,31907,152,51,0
1,24,1,30,0,0,1,30417,152,280,0
0,23,1,12,0,0,0,27663,152,67,0
1,23,1,28,0,0,1,47572,122,51,0
1,71,1,33,1,1,0,35170,26,122,0
1,66,1,28,1,1,0,32907,26,244,0
0,38,1,8,0,1,1,2630,157,47,0
0,38,1,33,0,1,1,2630,124,236,0
1,50,1,34,0,1,1,36291,156,10,0
0,76,1,37,1,1,0,37263,26,115,0
1,73,1,28,0,2,1,35532,24,198,0
0,50,1,28,0,1,1,2630,124,183,0
0,57,1,20,0,1,1,2630,124,131,0
1,23,1,5,1,0,0,25958,151,245,0
1,22,1,25,0,0,1,27505,152,223,0
0,27,1,3,0,0,1,41288,124,232,0
0,51,1,12,0,1,1,33042,26,237,0
0,21,1,15,1,0,0,27641,160,264,0
0,25,1,50,1,0,0,31831,152,262,0
1,29,1,50,1,0,0,34408,152,189,0
0,41,1,8,1,1,0,39830,124,79,0
0,62,1,28,1,1,0,38233,124,208,0
0,40,1,36,0,1,1,2630,156,64,0
0,41,1,46,1,1,0,23566,91,289,0
0,56,1,48,0,1,1,2630,15,165,0
0,48,1,28,0,1,1,31158,154,272,0
1,27,1,30,1,0,0,33790,154,121,0
0,46,1,8,1,1,0,34452,124,128,0
1,23,1,11,0,0,0,59005,152,78,0
0,23,1,2,0,0,0,32464,152,158,0
1,53,1,26,0,1,1,36714,124,223,0
1,22,1,8,1,0,0,57730,152,120,0
0,33,1,28,0,2,1,40623,157,72,0
0,71,1,28,0,2,1,44702,26,140,0
0,25,1,36,1,0,0,27464,152,27,0
0,29,1,8,0,1,1,37560,157,154,0
0,42,1,28,0,2,1,38287,124,224,0
1,25,1,28,1,0,0,27738,152,179,0
0,38,1,28,1,1,0,40804,124,67,0
0,68,1,28,0,2,1,62841,26,179,0
1,45,1,28,0,1,1,31774,26,80,0
0,65,1,28,0,1,0,41694,51,102,0
1,57,1,28,1,1,0,26840,122,142,0
1,40,1,8,0,1,1,49936,7,46,0
1,53,1,28,0,1,1,35668,26,154,0
1,22,1,41,1,0,0,35808,152,261,0
0,22,1,32,0,0,1,2630,152,121,0
1,64,1,28,1,1,0,32941,13,188,0
1,24,1,6,1,0,0,29102,152,20,0
1,42,1,28,0,1,1,58149,26,240,0
1,67,1,28,1,1,0,50679,124,276,0
1,23,1,8,1,0,0,45624,152,262,0
1,23,1,16,1,0,0,2630,152,79,0
1,42,1,28,0,1,1,28542,29,21,0
1,33,1,24,1,1,1,27922,124,174,0
1,71,1,28,1,1,0,51590,124,82,0
1,41,1,30,0,1,1,31447,124,219,0
1,45,1,28,0,1,1,37813,124,162,0
0,26,1,40,1,0,0,39779,152,24,0
0,49,1,28,0,1,1,46715,150,228,0
0,21,1,18,0,1,1,2630,157,232,0
0,22,1,15,1,0,0,44912,152,89,0
0,59,1,28,0,1,1,30709,26,53,0
0,73,1,28,0,1,0,33891,26,78,0
1,23,1,37,1,0,0,31103,152,183,0
1,41,1,28,0,1,1,33504,52,292,0
1,46,1,1,0,1,0,2630,26,145,0
1,22,1,45,0,0,1,40970,124,208,0
0,24,1,8,1,0,0,45303,152,145,0
1,42,1,26,0,1,1,31558,124,203,0
1,28,1,45,0,0,1,2630,158,115,0
1,54,1,35,0,2,1,39034,26,54,0
1,22,1,11,1,0,0,31158,152,187,0
0,25,1,30,1,0,0,28669,152,79,0
1,40,1,28,0,1,1,43415,26,95,0
1,39,1,29,1,1,0,25985,152,137,0
1,63,1,6,0,1,1,41059,116,245,0
1,24,1,28,0,1,1,68709,124,130,0
0,28,1,8,1,0,0,34498,152,235,0
0,23,1,17,0,0,1,2630,152,187,0
1,47,1,45,0,1,1,30398,55,124,0
0,25,1,17,1,0,0,33333,152,244,0
0,46,1,33,0,1,1,35612,124,168,0
0,70,1,32,0,2,1,32389,26,267,0
0,57,1,8,0,1,1,33011,124,142,0
0,30,1,28,0,0,1,43767,152,125,0
1,20,1,50,0,0,1,17247,160,188,0
1,80,1,41,1,1,0,29567,12,63,0
0,45,1,36,1,1,0,26795,26,30,0
1,54,1,8,1,1,0,38330,25,226,0
0,27,1,28,1,0,0,31116,152,121,0
0,44,1,45,0,1,1,44127,124,73,0
0,47,1,28,1,1,0,32069,124,38,0
1,49,1,28,1,1,0,44842,124,212,0
1,30,1,22,1,0,0,2630,160,288,0
0,24,1,36,0,0,1,49078,26,271,0
0,55,1,46,1,1,0,26248,26,151,0
0,28,1,28,1,0,0,43242,152,123,0
0,66,1,15,0,1,1,43560,14,154,0
0,57,1,8,0,2,1,42000,124,111,0
0,23,1,8,1,0,0,45777,152,93,0
0,24,1,32,1,0,0,2630,152,245,0
1,49,1,27,0,1,1,40856,124,95,0
1,25,1,24,1,0,0,29570,152,269,0
0,30,1,8,0,0,1,40180,124,271,0
0,33,1,30,0,1,1,23819,157,289,0
1,28,1,3,1,0,0,77251,152,126,0
0,50,1,46,1,1,0,29526,124,263,0
1,39,1,28,0,1,1,50690,124,113,0
0,37,1,28,0,1,1,40840,124,105,0
1,22,1,4,1,0,0,24150,152,119,0
0,35,1,50,0,1,1,50981,26,147,0
0,46,1,50,0,1,1,28849,8,136,0
0,48,1,0,0,1,0,2630,26,26,0
1,46,1,28,0,1,1,34462,124,277,0
0,51,1,24,0,1,1,2630,26,91,0
0,50,1,28,0,1,1,21525,124,126,0
0,73,1,28,0,1,1,34472,124,23,0
0,21,1,35,1,0,0,37181,152,177,0
0,25,1,44,1,0,0,2630,160,201,0
1,24,1,30,1,0,0,29352,152,219,0
0,45,1,28,0,1,1,40156,124,32,0
0,57,1,28,0,1,1,49110,26,152,0
1,26,1,16,0,0,1,41679,152,209,0
1,42,1,11,1,1,0,2630,124,69,0
1,57,1,50,1,1,0,32972,8,256,0
0,55,1,8,1,1,0,32331,26,39,0
1,25,1,41,1,0,0,33621,152,185,0
1,49,1,41,0,1,1,32729,21,153,0
0,59,1,46,0,1,1,26806,124,269,0
0,28,1,28,0,0,1,22115,152,281,0
0,39,1,28,1,1,0,23854,26,284,0
1,24,1,6,1,0,0,32864,152,147,0
0,43,1,30,1,1,0,33308,152,188,0
0,50,1,28,0,1,0,48763,26,74,0
0,27,1,47,1,0,0,34974,152,127,0
0,58,1,46,0,1,1,26665,26,106,0
1,51,1,15,0,1,1,31574,26,165,0
1,64,1,46,0,1,1,29724,11,245,0
0,37,1,41,0,1,1,2630,124,174,0
1,21,1,2,1,0,0,26135,160,123,0
1,30,1,41,1,0,0,22472,152,271,0
0,32,1,22,0,1,1,36432,154,101,0
0,44,1,41,0,1,1,31110,26,227,0
0,25,1,11,1,0,0,22830,152,189,0
0,25,1,34,1,0,0,32559,152,94,0
0,41,1,45,0,1,1,32748,163,36,0
0,38,1,36,0,1,1,2630,124,257,0
0,21,1,5,1,0,0,33888,152,32,0
1,24,1,6,0,0,1,32284,152,44,0
1,49,1,28,0,1,1,22106,26,58,0
0,22,1,11,1,0,0,27761,152,39,0
1,25,1,28,0,0,1,42919,152,124,0
0,47,1,8,0,1,1,31772,26,173,0
1,30,1,11,0,0,1,20928,152,242,0
1,43,1,46,1,1,0,30230,11,16,0
0,37,1,28,1,1,0,30271,26,260,0
1,24,1,15,1,0,0,34369,152,135,0
0,23,1,10,0,0,1,39261,152,14,0
0,52,1,20,1,1,0,2630,124,181,0
1,25,1,41,0,0,0,33109,122,231,0
1,21,1,47,0,0,0,2630,152,61,0
1,26,1,45,1,0,0,28739,152,237,0
1,25,1,46,0,0,1,28214,151,32,0
1,40,1,22,0,1,1,27972,124,49,0
0,48,1,8,1,1,0,25259,7,128,0
1,23,1,11,1,0,0,41678,152,168,0
0,66,1,30,1,1,0,29670,26,225,0
1,49,1,28,0,1,1,35712,26,270,0
1,21,1,5,1,0,0,2630,152,263,0
1,23,1,46,1,0,0,26420,152,173,0
1,30,1,31,1,1,1,2630,121,173,0
1,29,1,28,0,0,1,39120,124,252,0
1,47,1,8,0,1,1,33031,26,201,0
1,36,1,49,1,1,0,31895,152,125,0
0,40,1,29,0,1,1,34596,124,143,0
0,29,1,3,0,0,1,2630,124,19,0
0,44,1,50,1,1,0,23596,65,220,0
1,64,1,30,0,1,1,2630,26,185,0
1,23,1,2,0,0,0,21192,152,86,0
1,25,1,41,1,0,0,18925,152,161,0
0,72,1,28,0,1,1,40836,124,209,0
0,45,1,17,0,1,1,34434,124,54,0
0,38,1,24,1,1,0,31510,15,221,0
1,22,1,24,1,0,0,24627,152,114,0
0,49,1,25,0,1,1,29226,26,183,0
1,43,1,8,0,1,1,2630,156,161,0
0,22,1,31,1,0,1,2630,160,227,0
0,37,1,2,1,1,0,30019,26,203,0
0,23,1,37,0,0,1,36736,151,288,0
0,44,1,28,0,2,1,40202,122,294,0
1,33,1,33,0,1,1,26672,26,142,0
0,58,1,46,1,1,0,36083,124,205,0
0,49,1,28,0,1,1,29300,156,144,0
1,66,1,28,0,1,1,51971,124,260,0
1,27,1,29,1,0,0,37252,152,91,0
0,21,1,33,1,0,0,29760,152,171,0
1,34,1,8,1,1,0,28720,152,69,0
1,79,1,50,1,1,0,33513,124,187,0
1,41,1,28,1,1,0,42938,26,231,0
1,32,1,28,0,0,1,87067,152,280,0
1,46,1,28,0,1,1,25423,26,149,0
0,50,1,23,1,1,0,31131,124,167,0
0,22,1,9,0,0,0,33575,152,24,0
0,43,1,24,0,1,1,36164,26,22,0
1,26,1,50,1,0,0,50478,151,252,0
0,44,1,28,1,1,0,32643,26,284,0
0,57,1,48,0,1,1,2630,26,122,0
0,41,1,49,0,1,1,2630,124,160,0
0,28,1,29,1,0,0,30528,152,250,0
0,52,1,28,1,1,0,25721,60,171,0
0,37,1,50,1,1,0,2630,124,261,0
1,36,1,46,0,1,1,2630,157,222,0
0,40,1,28,0,1,1,39165,122,50,0
0,30,1,46,1,0,0,21675,160,274,0
1,31,1,28,1,1,0,25328,26,224,0
0,67,1,28,0,2,1,43899,26,154,0
0,24,1,41,1,0,0,51554,152,71,0
0,75,1,28,0,2,1,2630,156,156,0
0,29,1,28,1,0,0,34197,152,130,0
1,47,1,3,0,1,1,35576,157,64,0
1,26,1,8,1,0,0,31051,152,245,0
1,25,1,2,1,0,0,20672,160,286,0
1,22,1,47,1,0,0,2630,160,237,0
1,22,1,8,1,0,0,57492,152,285,0
0,43,1,33,1,1,0,32652,124,35,0
0,53,1,11,0,1,1,33262,26,238,0
0,27,1,28,0,0,1,41992,152,260,0
0,48,1,28,0,1,1,25544,26,296,0
1,63,1,37,1,1,0,2630,124,117,0
1,27,1,8,1,0,0,51588,152,95,0
1,22,1,35,1,0,0,39347,152,124,0
1,50,1,28,1,1,0,37740,111,20,0
0,41,1,8,0,1,1,45171,157,212,0
0,30,1,47,0,0,1,24771,124,161,0
1,81,1,9,0,2,1,25323,26,135,0
1,27,1,28,1,0,0,62014,152,232,0
0,22,1,34,0,0,1,34490,152,121,0
0,26,1,21,1,0,0,37133,152,75,0
0,66,1,7,0,1,1,2630,124,287,0
1,55,1,35,0,1,1,34655,26,39,0
0,28,1,38,0,1,1,2630,157,16,0
0,33,1,8,0,1,1,35723,154,85,0
0,35,1,28,1,1,0,26760,124,117,0
1,31,1,28,0,0,0,35884,121,291,0
0,25,1,28,1,0,0,66552,151,75,0
0,44,1,39,1,1,0,32469,124,11,0
1,24,1,41,0,0,1,29913,152,161,0
0,23,1,8,1,0,0,40415,152,35,0
1,42,1,28,1,1,0,48401,26,56,0
0,41,1,28,1,1,0,31671,124,217,0
0,33,1,29,0,1,1,2630,157,15,0
1,33,1,41,0,0,0,26316,152,12,0
0,47,1,46,0,1,1,30299,26,10,0
1,23,1,32,1,0,0,23915,152,117,0
0,50,1,8,1,1,0,2630,26,116,0
0,77,1,28,0,1,1,31457,25,243,0
1,22,1,13,0,0,1,26362,152,114,0
0,22,1,3,0,0,1,2630,160,122,0
0,22,1,50,0,1,1,2630,156,193,0
1,27,1,28,1,0,0,23920,152,142,0
1,29,1,46,1,0,0,28576,152,267,0
1,64,1,37,1,1,0,38983,124,22,0
0,73,1,28,0,1,1,39354,60,267,0
0,27,1,6,1,0,0,19467,152,78,0
0,22,1,46,1,0,0,20635,152,20,0
0,55,1,28,0,1,1,40251,124,280,0
1,27,1,28,1,0,0,56294,152,280,0
1,27,1,33,1,0,0,36887,152,75,0
0,40,1,28,0,1,1,44622,124,290,0
0,26,1,15,0,0,0,52012,152,38,0
0,74,1,42,0,1,1,22245,26,94,0
0,43,1,28,1,1,0,22233,26,116,0
1,21,1,28,0,0,1,54707,152,248,0
0,46,1,28,0,1,1,29578,13,196,0
0,45,1,28,0,2,1,46615,26,107,0
0,75,1,38,1,1,0,20193,152,88,0
0,31,1,28,0,0,1,26184,152,257,0
0,40,1,14,0,1,1,18907,156,292,0
0,25,1,36,0,0,1,44024,152,30,0
0,33,1,28,0,0,1,2630,124,145,0
0,42,1,47,0,1,1,34821,124,165,0
0,34,1,28,1,1,0,28440,124,209,0
1,26,1,41,1,0,0,23870,152,61,0
1,25,1,41,1,0,0,45958,152,187,0
1,40,1,28,1,1,0,32974,124,141,0
0,43,1,28,0,1,1,37634,124,64,0
0,48,1,28,0,1,1,33153,29,285,0
0,58,1,50,1,1,0,37224,152,88,0
1,45,1,8,0,1,1,50343,124,13,0
0,22,1,6,1,0,0,2630,152,264,0
0,27,1,2,0,0,1,28246,124,26,0
1,60,1,15,0,2,1,58304,14,89,0
1,21,1,47,1,0,0,35943,160,279,0
1,22,1,46,0,0,1,27152,152,18,0
0,41,1,35,0,1,1,32964,124,24,0
0,41,1,41,0,1,1,36364,124,253,0
0,62,1,28,0,2,1,53029,26,266,0
0,33,1,28,1,1,0,31848,31,18,0
0,26,1,45,1,0,0,43402,152,121,0
1,23,1,30,1,0,0,27649,152,245,0
0,23,1,30,1,0,0,2630,160,184,0
1,45,1,15,1,1,0,31684,152,259,0
1,39,1,30,0,1,1,2630,157,178,0
1,48,1,28,0,1,1,30707,124,213,0
0,56,1,41,0,1,0,49361,124,57,0
1,24,1,30,1,0,0,24054,152,57,0
0,25,1,8,1,0,0,196587,152,35,0
0,44,1,28,0,1,1,54731,26,92,0
0,42,1,28,1,1,0,24854,122,192,0
1,28,1,50,1,0,0,32477,152,84,0
1,76,1,46,1,1,1,2630,26,241,0
1,60,1,28,0,1,1,43910,26,43,0
1,21,1,8,1,0,0,61908,160,179,0
0,35,1,8,1,1,0,38787,124,41,0
1,44,1,8,0,1,1,32082,124,22,0
0,24,1,30,0,0,1,27373,124,137,0
1,24,1,17,1,0,0,26586,152,29,0
0,23,1,32,0,0,1,31461,151,95,0
0,40,1,41,1,1,1,32873,124,104,0
1,54,1,43,1,1,1,52944,26,208,0
0,46,1,50,1,1,0,21848,26,97,0
1,27,1,27,1,0,0,24419,152,284,0
1,23,1,28,1,0,0,33426,152,88,0
0,27,1,28,1,0,0,72218,152,172,0
0,22,1,8,0,0,1,48820,160,274,0
1,44,1,8,1,1,0,20603,124,196,0
1,27,1,50,1,0,0,29259,152,171,0
1,25,1,37,1,0,0,32595,152,222,0
1,21,1,50,0,0,1,30802,160,18,0
0,38,1,28,0,1,1,35924,26,278,0
0,21,1,25,1,0,0,26306,160,137,0
0,61,1,46,1,1,0,41554,11,244,0
0,65,1,26,1,1,0,34431,120,182,0
1,27,1,8,1,0,0,36799,152,295,0
1,21,1,12,0,0,1,33670,160,196,0
0,22,1,46,1,0,0,30537,152,222,0
1,25,1,37,0,0,0,32099,152,137,0
0,29,1,28,1,0,0,29208,152,278,0
0,22,1,50,1,0,0,27181,160,99,0
0,41,1,43,0,1,1,27390,156,172,0
1,24,1,17,1,0,0,53764,152,153,0
0,39,1,29,0,1,1,2630,26,60,0
0,27,1,35,1,0,0,24491,152,152,0
0,28,1,50,1,0,0,2630,152,293,0
0,35,1,19,1,1,0,26456,152,249,0
0,79,1,28,0,1,1,29388,26,103,0
0,24,1,29,1,0,0,26297,152,183,0
0,29,1,11,0,0,1,25688,152,85,0
0,26,1,28,1,0,0,50683,152,162,0
1,25,1,40,0,0,1,29307,152,212,0
1,23,1,46,1,0,0,21099,151,144,0
0,49,1,24,0,2,1,143525,124,291,0
0,66,1,38,0,2,1,35206,26,28,0
1,39,1,35,0,1,1,30612,26,160,0
0,61,1,28,1,1,0,2630,26,18,0
1,73,1,28,0,2,1,43112,122,240,0
0,47,1,28,0,1,1,37355,26,82,0
0,40,1,30,0,1,1,30032,154,281,0
1,35,1,41,1,1,0,27123,152,260,0
0,35,1,46,0,1,0,27350,124,170,0
0,23,1,30,1,0,0,30450,152,275,0
0,23,1,9,0,0,1,25573,152,132,0
1,31,1,8,0,1,1,2630,156,118,0
0,23,1,28,1,0,0,63719,152,171,0
1,28,1,11,1,0,0,25568,152,182,0
0,60,1,8,0,1,1,2630,156,58,0
0,56,1,46,0,1,1,32583,26,154,0
0,73,1,28,0,2,1,35796,122,259,0
1,25,1,50,0,0,1,40226,152,262,0
0,43,1,28,0,1,1,39915,26,113,0
1,31,1,36,1,0,0,63392,152,148,0
0,26,1,9,0,0,1,27333,152,48,0
1,22,1,28,1,0,0,57973,153,83,0
1,27,1,8,0,0,1,36846,152,50,0
1,40,1,28,1,1,0,56664,124,108,0
1,25,1,14,1,0,0,42248,152,117,0
1,60,1,11,1,1,0,29123,152,76,0
0,24,1,8,1,0,0,57202,152,164,0
0,50,1,8,0,1,1,38638,124,59,0
1,42,1,28,0,1,1,29137,52,293,0
0,24,1,30,1,0,0,32562,152,275,0
1,27,1,11,0,0,1,34156,152,233,0
1,26,1,10,1,0,0,19097,152,151,0
0,45,1,15,1,1,0,38703,14,241,0
0,40,1,8,1,1,0,42576,124,15,0
0,54,1,35,1,1,0,48582,152,206,0
1,62,1,46,1,1,0,29200,26,22,0
0,22,1,39,1,0,0,35068,152,125,0
0,28,1,28,1,0,0,2630,152,65,0
1,27,1,21,1,0,0,21988,152,116,0
1,46,1,28,0,1,0,26408,124,32,0
1,32,1,8,1,1,0,38508,163,168,0
1,39,1,28,0,1,1,46101,52,216,0
0,45,1,46,0,1,1,27608,11,54,0
1,24,1,35,1,0,0,26768,152,216,0
1,74,1,28,1,1,0,45850,124,183,0
1,55,1,28,0,0,0,2630,1,242,0
1,48,1,28,0,1,0,61039,26,92,0
0,45,1,18,0,1,1,32519,26,208,0
0,41,1,28,0,1,1,33792,124,268,0
1,22,1,29,0,0,1,31258,152,162,0
0,52,1,28,0,1,1,25466,124,143,0
0,80,1,28,0,1,1,34589,124,136,0
0,33,1,41,1,1,0,57304,26,197,0
1,49,1,29,0,1,1,2630,26,289,0
0,54,1,28,1,1,0,28855,26,136,0
0,32,1,28,1,0,1,42968,152,122,0
0,21,1,43,1,0,0,26944,160,291,0
1,40,1,8,1,1,0,34724,26,82,0
0,25,1,45,1,0,0,2630,152,106,0
0,45,1,8,0,1,1,37922,26,227,0
0,39,1,11,0,1,1,2630,26,175,0
1,65,1,28,0,1,0,30035,124,145,0
1,22,1,30,1,0,0,31672,152,54,0
1,37,1,28,1,1,0,22816,26,240,0
0,22,1,10,1,0,0,32170,152,121,0
0,21,1,39,1,0,1,2630,152,263,0
0,22,1,11,1,0,0,29982,152,252,0
0,53,1,15,0,2,1,28757,124,277,0
1,22,1,18,0,0,1,29696,152,217,0
0,27,1,9,1,0,0,30287,152,146,0
1,42,1,26,1,1,0,34407,22,43,0
1,55,1,28,0,1,0,58432,152,25,0
0,80,1,28,0,2,1,49229,37,190,0
1,23,1,8,1,0,0,33446,152,81,0
0,25,1,37,1,0,0,37914,152,140,0
0,40,1,28,0,1,1,41880,26,74,0
1,26,1,29,1,0,0,34861,152,133,0
1,47,1,28,0,1,1,51180,26,101,0
0,55,1,29,1,1,0,2630,124,287,0
0,25,1,33,1,0,0,31499,152,280,0
1,64,1,28,0,1,1,22799,124,247,0
0,74,1,28,1,1,0,34954,55,190,0
0,23,1,8,1,0,0,37319,152,283,0
0,53,1,33,1,1,1,28438,124,73,0
0,25,1,16,0,0,1,35918,152,210,0
1,22,1,2,0,0,1,61194,152,138,0
1,24,1,8,0,0,1,31112,160,104,0
1,28,1,8,1,0,0,39574,152,101,0
1,26,1,6,1,0,0,24192,152,130,0
1,23,1,11,1,0,0,32384,152,273,0
0,53,1,11,0,1,1,32065,124,139,0
0,45,1,26,0,1,0,39406,124,289,0
1,24,1,28,1,0,0,43982,152,97,0
0,24,1,8,1,0,0,29735,152,55,0
0,23,1,47,1,0,0,32218,151,285,0
0,49,1,11,0,1,1,16738,26,166,0
0,47,1,28,1,1,1,42519,124,109,0
1,44,1,30,1,1,0,37392,124,131,0
0,51,1,24,0,2,1,50376,154,104,0
1,36,1,46,0,1,1,42913,124,134,0
0,23,1,47,0,0,0,29075,151,108,0
0,23,1,8,0,0,0,26556,152,293,0
0,39,1,6,0,1,1,2630,157,288,0
1,36,1,34,0,1,1,25674,152,38,0
0,40,1,28,0,1,1,24331,26,166,0
0,54,1,18,1,1,1,34530,26,132,0
1,33,1,28,0,1,1,47234,163,135,0
1,24,1,12,1,0,0,29410,152,270,0
0,23,1,28,0,0,1,44615,26,216,0
1,37,1,15,1,1,0,49124,124,146,0
0,38,1,33,1,1,1,28317,124,252,0
1,24,1,37,0,0,1,31535,152,272,0
0,33,1,16,1,0,0,2630,152,69,0
1,23,1,27,0,0,1,26221,152,100,0
1,24,1,3,1,0,0,25584,152,289,0
0,48,1,46,1,1,0,27923,29,125,0
0,21,1,6,1,0,0,39385,160,252,0
1,63,1,28,0,1,1,33235,124,14,0
1,74,1,28,1,1,0,47003,125,258,0
0,24,1,11,1,0,0,29413,152,197,0
0,52,1,28,0,2,1,35294,26,198,0
0,70,1,28,0,1,1,37161,124,218,0
0,52,1,30,1,1,0,27261,26,42,0
0,63,1,1,1,1,0,2630,26,233,0
1,22,1,8,0,0,0,61888,152,271,0
1,24,1,8,1,0,0,28259,160,25,0
1,41,1,28,1,1,0,2630,124,25,0
0,44,1,35,0,1,1,38084,26,287,0
1,61,1,28,0,1,1,58024,122,165,0
0,41,1,23,0,1,1,34731,26,276,0
1,41,1,28,0,1,1,90090,26,167,0
0,62,1,28,0,2,1,42302,124,252,0
0,46,1,14,0,1,1,40542,163,121,0
0,43,1,28,0,2,1,32624,26,88,0
1,25,1,6,1,0,0,23975,152,190,0
1,26,1,28,1,0,0,28550,152,46,0
0,24,1,13,0,0,1,2630,152,149,0
1,23,1,12,1,0,0,41102,152,80,0
0,25,1,30,1,0,0,39148,152,76,0
1,22,1,36,0,0,1,47136,152,194,0
1,22,1,37,1,0,0,45129,152,141,0
0,31,1,46,1,1,0,2630,124,26,0
0,39,1,28,1,1,0,21204,124,62,0
0,74,1,28,0,1,1,38161,124,80,0
1,40,1,31,0,1,0,2630,26,124,0
0,37,1,34,0,1,1,21108,124,86,0
1,25,1,8,1,0,0,49397,152,229,0
0,32,1,28,1,0,0,37535,152,87,0
1,69,1,0,0,1,1,2630,26,75,0
1,22,1,37,1,0,0,27387,152,76,0
1,21,1,30,0,0,0,31049,160,94,0
1,68,1,1,0,1,1,2630,156,32,0
0,47,1,1,0,1,0,2630,124,95,0
0,26,1,8,0,0,1,28759,152,203,0
1,56,1,28,0,1,1,33535,124,278,0
0,25,1,49,1,0,0,29779,152,236,0
0,58,1,0,0,1,1,2630,26,76,0
0,61,1,31,0,2,1,2630,124,125,0
0,51,1,32,1,1,0,38185,124,97,0
0,39,1,8,0,1,1,2630,156,124,0
1,21,1,13,0,0,0,31479,152,76,0
1,68,1,24,1,1,0,45261,122,211,0
0,28,1,28,0,0,1,2630,156,88,0
0,30,1,13,0,1,0,26838,154,278,0
1,25,1,47,0,0,1,37953,152,157,0
0,27,1,24,0,1,1,2630,26,294,0
1,22,1,21,1,0,0,18937,152,284,0
1,43,1,28,0,1,1,37642,26,247,0
0,58,1,28,0,2,1,43266,163,217,0
1,26,1,8,0,1,1,2630,156,178,0
1,41,1,28,1,1,0,30273,124,131,0
0,36,1,28,0,1,0,38281,26,125,0
1,50,1,12,0,1,1,2630,26,134,0
0,26,1,35,1,0,1,33591,152,268,0
0,33,1,20,0,1,1,2630,124,58,0
1,47,1,28,0,1,1,21983,124,42,0
1,23,1,30,1,0,0,24929,152,150,0
1,23,1,30,1,0,0,22229,152,298,0
1,71,1,28,0,1,1,22374,26,120,0
0,46,1,28,0,1,1,44595,29,243,0
1,69,1,28,0,1,1,144874,122,255,0
1,22,1,47,1,0,0,29144,152,171,0
0,24,1,10,1,0,0,28395,152,148,0
0,45,1,47,0,1,1,36307,26,241,0
0,55,1,8,0,1,1,35375,124,250,0
0,25,1,1,1,0,0,2630,152,279,0
0,46,1,29,0,1,1,41556,124,275,0
0,30,1,23,0,1,1,15545,26,89,0
1,20,1,45,0,0,1,19270,160,118,0
0,23,1,8,1,0,0,44252,152,236,0
0,30,1,46,0,0,1,20793,124,97,0
0,72,1,10,0,2,1,35192,26,242,0
0,25,1,26,0,0,1,39050,152,281,0
1,43,1,48,1,1,0,2630,26,134,0
1,41,1,28,0,1,1,54071,124,111,0
0,28,1,46,1,0,0,32027,160,168,0
0,45,1,15,1,1,0,34237,122,119,0
1,64,1,28,0,2,1,27336,122,236,0
0,42,1,23,1,1,0,45700,26,214,0
